,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
21,11918514.0,11788396.0,11787325.0,4.0,19.0,2514227.0,2517300.0,84202.8285714286,61713.7434554974,27.9397247006,13419.2064547644,4.0,2384854.0,35899.1385542169,170425.832093061,3836965.0,5797173.0,7757381.0,2772152.73867206,1618850.0,2001852.0,2384854.0,541646.622815097,VPN-BROWSING
22,601185075.0,1114228.0,600965621.0,20.0,22.0,224169.0,600070854.0,11728.7157894737,5834617.67961165,0.3326762561,236.5378082615,3.0,600070847.0,3021030.52763819,42500000.0,601185075.0,601000000.0,601185075.0,0.0,600070847.0,600000000.0,600070847.0,0.0,VPN-BROWSING
23,601404954.0,1295300.0,601185122.0,12.0,14.0,406429.0,600109667.0,15796.3414634146,5836748.75728155,0.310938576,235.3239677504,2.0,600109654.0,3233359.96774194,44000000.0,601404954.0,601000000.0,601404954.0,0.0,600109654.0,600000000.0,600109654.0,0.0,VPN-BROWSING
24,51752419.0,51573677.0,51613208.0,35.0,0.0,4563964.0,4561253.0,132580.146529563,89762.1008695652,18.6657941535,3832.477859634,0.0,4561062.0,53629.4497409326,244803.698657572,2252996.0,5035617.3,14842390.0,3871550.58172699,1046547.0,2025371.0,4561062.0,1106169.69983126,VPN-BROWSING
25,46127011.0,45911491.0,45913913.0,27.0,8.0,44997980.0,45213503.0,553150.493975904,468509.316326531,3.9673067045,2904.1769040704,2.0,44997980.0,253445.115384615,3335192.94784968,45911491.0,45900000.0,45911491.0,0.0,44997980.0,45000000.0,44997980.0,0.0,VPN-BROWSING
26,2176363.0,2176363.0,2047045.0,31.0,26.0,1214855.0,1383869.0,28264.4545454545,19311.7452830189,85.0042019645,61841.2461524112,2.0,1214855.0,11828.0597826087,91989.3364485082,1645791.0,1645791.0,1645791.0,0.0,1214855.0,1214855.0,1214855.0,0.0,VPN-BROWSING
27,6558546.0,6533147.0,6532937.0,12.0,16.0,4447110.0,4407535.0,79672.5243902439,49119.8270676692,33.0866018169,21470.7650140748,9.0,4382180.0,30363.6388888889,302893.221122321,6446153.0,6446153.0,6446153.0,0.0,4382180.0,4382180.0,4382180.0,0.0,VPN-BROWSING
28,59998076.0,59712640.0,59998076.0,3.0,0.0,2730244.0,2503866.0,319318.930481283,285705.123809524,6.6502132502,3389.7586982623,0.0,2453515.0,150748.934673367,297793.109830072,1997540.0,8243524.14285714,19639116.0,6490627.2013524,1016432.0,1536336.42857143,2453515.0,511932.786908059,VPN-BROWSING
29,59226839.0,59226839.0,59161690.0,1.0,6.0,22362051.0,22297139.0,270442.187214612,209051.908127208,8.5096555634,2818.1311516558,1.0,22297139.0,117747.194831014,1378601.77695989,1922107.0,9864547.33333333,22639372.0,9363718.6049886,1111794.0,8992711.5,22297139.0,9750014.86198718,VPN-BROWSING
30,243280799.0,3287480.0,243252392.0,30.0,10.0,2426318.0,239993334.0,80182.4390243903,3378505.44444444,0.4727047941,402.4403093152,6.0,239993319.0,2134042.09649123,22500000.0,2628586.0,122000000.0,240652213.0,168000000.0,2426318.0,121000000.0,239993319.0,168000000.0,VPN-BROWSING
31,59841476.0,59841388.0,59840754.0,3.0,0.0,8214111.0,7984232.0,427438.485714286,336184.011235955,5.3474616836,2717.7471357826,0.0,7984232.0,187590.833855799,561734.166466451,1418149.0,3084951.82352941,9234328.0,2028027.44902944,1004445.0,1805253.05882353,7984232.0,1630554.27823344,VPN-BROWSING
32,51780015.0,51650410.0,51648237.0,29.0,22.0,10144121.0,10144952.0,922328.75,645602.9625,2.6651208965,1876.9596725687,5.0,10014997.0,377956.313868613,1881589.39928154,10140295.0,10300000.0,11078316.0,418278.516772915,9989940.0,10000000.0,10014997.0,10543.6902671695,VPN-BROWSING
33,51868273.0,51803915.0,51842552.0,3.0,14.0,25069119.0,25029626.0,193298.190298507,189206.394160584,10.4881070553,4187.530978716,1.0,25003934.0,95521.6813996317,1142797.99321445,2025631.0,7385834.0,25711578.0,8267436.01574322,1637624.0,6596394.71428571,25003934.0,8239033.51007698,VPN-BROWSING
34,58985396.0,58985396.0,58921572.0,27.0,17.0,58892023.0,58891860.0,1134334.53846154,853935.826086957,2.0852619181,1562.9292376032,3.0,58866486.0,483486.852459016,5329434.79965056,58922385.0,58900000.0,58922385.0,0.0,58866486.0,58900000.0,58866486.0,0.0,VPN-BROWSING
35,2713771.0,2534989.0,2572664.0,31.0,19.0,731251.0,690675.0,36738.9710144928,30995.9518072289,56.7476032429,34306.5055968245,8.0,552437.0,17737.0653594771,67476.9677796737,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
36,58878006.0,58739614.0,58878006.0,35.0,17.0,4448800.0,4448223.0,231258.322834646,152929.885714286,10.8869176038,2013.0437161884,5.0,4446519.0,91996.884375,431793.904178933,1310828.0,3160789.38888889,5117723.0,1374053.4610271,1104710.0,2343996.55555556,4446519.0,1147330.56261325,VPN-BROWSING
37,55256308.0,55126803.0,55120623.0,27.0,18.0,20897877.0,20895769.0,291676.206349206,219604.075697211,7.9990867287,2008.0603286054,8.0,20765065.0,125297.750566893,1066418.62682472,1355819.0,6869225.25,25197437.0,7589517.48453608,1051163.0,5066799.375,20765065.0,6520685.22814309,VPN-BROWSING
38,59437449.0,59437449.0,59299455.0,4.0,18.0,8310999.0,8309661.0,225141.852272727,159836.805929919,10.7171490486,2029.4276088464,4.0,8308762.0,93455.108490566,500705.492119683,2699339.0,4940286.08333333,13490414.0,2980542.93175345,1239610.0,2946858.33333333,8308762.0,2188839.9703122,VPN-BROWSING
39,59899070.0,59695900.0,59899070.0,26.0,18.0,9773573.0,9592825.0,248732.916666667,173620.492753623,9.799818261,1900.1296681234,9.0,9592825.0,102216.843003413,583747.846377565,1173271.0,4391547.54545455,10708116.0,2714050.64086822,1018642.0,3582723.63636364,9592825.0,2413639.50444596,VPN-BROWSING
40,57944951.0,57943117.0,57944716.0,35.0,17.0,4965299.0,4958200.0,242439.820083682,159188.78021978,10.4409441989,1944.4317072595,8.0,4957756.0,95935.3493377483,501305.275181236,1224501.0,4103451.92857143,7620951.0,1709380.38005111,1071307.0,2992684.71428571,4957756.0,1477769.61873457,VPN-BROWSING
41,59546892.0,59498538.0,59546866.0,4.0,0.0,20044543.0,20291316.0,772708.285714286,468872.960629921,3.4594584718,1795.8955775559,0.0,20044543.0,290472.643902439,1545610.96996294,1164611.0,5949740.8,20880805.0,5624898.26983747,1000432.0,4425245.0,20044543.0,5783897.72381204,VPN-BROWSING
42,840977.0,631649.0,632952.0,59.0,21.0,208580.0,209695.0,21054.9666666667,11508.2181818182,103.4511050837,92086.9417356242,3.0,209328.0,9778.8023255814,42588.8097454829,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
43,13441209.0,13441209.0,10216500.0,33.0,33.0,9997631.0,10050042.0,258484.788461538,185754.545454545,8.1093895646,5679.5486179852,8.0,9997631.0,124455.638888889,1006292.8754476,3223699.0,6720604.5,10217510.0,4945371.18443697,3171311.0,6584471.0,9997631.0,4826937.16254925,VPN-BROWSING
44,889711.0,701650.0,673562.0,57.0,23.0,241493.0,215448.0,24194.8275862069,12473.3703703704,95.5366405496,85054.5851405681,0.0,215979.0,10591.7976190476,43147.6307334523,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
45,436245.0,257620.0,212252.0,59.0,22.0,182081.0,163608.0,9200.7142857143,3930.5925925926,192.5523501702,169794.496211991,3.0,181806.0,5255.9638554217,27094.3329989357,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
46,823694.0,644536.0,618284.0,106.0,26.0,206367.0,204949.0,22225.3793103448,11449.7037037037,103.1936617239,91775.5865649137,11.0,205258.0,9805.880952381,40873.6083743517,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
47,59421401.0,59420558.0,59421055.0,41.0,18.0,6670552.0,6489766.0,261764.572687225,172735.625,9.6429904101,1770.2712866026,18.0,6489766.0,103883.568181818,529093.778464513,1224744.0,3951361.66666667,9972459.0,2597206.9119115,1074164.0,2592943.6,6489766.0,2019688.1433643,VPN-BROWSING
48,59898915.0,59576534.0,59898915.0,352.0,0.0,14087217.0,13798733.0,661961.488888889,457243.625954199,3.722938888,1566.873122827,0.0,13798733.0,269814.932432432,1087268.65936356,2513169.0,7453176.5,17062974.0,5309710.61110984,1004519.0,4221899.5,13798733.0,4201168.55000737,VPN-BROWSING
49,59801856.0,59798959.0,59801644.0,37.0,18.0,6552259.0,6372101.0,297507.258706468,204101.174061433,8.2940569604,1553.5805443898,11.0,6372101.0,120811.83030303,562529.375637258,1417631.0,3565992.75,7691386.0,1824313.32457682,1265445.0,2851610.1875,6372101.0,1407363.75350799,VPN-BROWSING
50,59958406.0,59915137.0,59958406.0,3.0,0.0,6203640.0,6484451.0,367577.527607362,431355.438848921,5.0701814855,2991.807353918,0.0,6203640.0,197882.528052805,556004.437995189,1880776.0,5548480.5,16000205.0,4999190.21916236,1079031.0,2456635.0,6203640.0,1790811.55543541,VPN-BROWSING
51,59994274.0,59994274.0,59790812.0,3.0,0.0,2727609.0,2823010.0,197349.585526316,376042.842767296,7.7507396789,5502.9918355208,0.0,2727609.0,129298.004310345,277721.865315634,1513905.0,3455673.92307692,8615652.0,2169731.9908794,1035310.0,1360985.61538462,2727609.0,441683.111866234,VPN-BROWSING
52,59988795.0,59809887.0,59988795.0,40.0,18.0,4888441.0,4888176.0,334133.446927374,227230.284090909,7.4180519879,1402.7786355769,15.0,4887620.0,135109.898648649,632608.189487936,1561487.0,4120257.85714286,5502867.0,1260924.91339293,1109100.0,3387770.5,4887620.0,1281420.17279611,VPN-BROWSING
53,55638560.0,55056812.0,55638528.0,3.0,0.0,16101518.0,16206301.0,611742.355555556,534985.846153846,3.5227367495,1977.818980218,0.0,16101518.0,285325.948717949,1310462.04235235,2137397.0,6172226.55555556,16398171.0,4574394.44270943,1117822.0,4147746.55555556,16101518.0,4818999.56522901,VPN-BROWSING
54,45191288.0,45165347.0,45164340.0,83.0,14.0,45030061.0,45029697.0,1368646.87878788,921721.224489796,1.8587653443,1221.4743691306,7.0,45003756.0,544473.34939759,4939557.40967261,45165347.0,45200000.0,45165347.0,0.0,45003756.0,45000000.0,45003756.0,0.0,VPN-BROWSING
55,45866065.0,45651119.0,45649239.0,37.0,44.0,44997349.0,45212304.0,1113441.92682927,1141230.975,1.8096167613,1181.3309033596,7.0,44997349.0,559342.256097561,4968159.80112804,45651119.0,45700000.0,45651119.0,0.0,44997349.0,45000000.0,44997349.0,0.0,VPN-BROWSING
56,58396722.0,58175007.0,58176965.0,0.0,8.0,45034808.0,45256531.0,668678.24137931,718234.135802469,2.9111223058,2097.2067575985,0.0,45034808.0,345542.733727811,3519284.69534851,12358266.0,29100000.0,45816741.0,23700000.0,8415250.0,26700000.0,45034808.0,25900000.0,VPN-BROWSING
57,58777682.0,58774967.0,58777016.0,36.0,18.0,8178797.0,8000374.0,360582.619631902,241880.724279835,6.9414101767,1270.0909164809,6.0,8000374.0,144416.909090909,712825.815094933,1267699.0,4154674.64285714,9382543.0,2166276.1301454,1119652.0,3469298.78571429,8000374.0,1841511.66007439,VPN-BROWSING
58,53878512.0,53813085.0,53851987.0,3.0,9.0,9906802.0,9907150.0,233969.934782609,203215.045283019,9.2244566814,3091.6778102558,1.0,9881503.0,108626.032258065,857107.713479576,2550822.0,6601343.25,10002060.0,2981751.18916544,1693399.0,6064534.25,9881503.0,3252122.56081871,VPN-BROWSING
59,59392039.0,59391738.0,59391544.0,40.0,18.0,8434258.0,8255352.0,353522.25,241429.040650406,7.0043057454,1254.7136157423,18.0,8255352.0,143113.346987952,731939.629579601,2502344.0,4840519.08333333,10362097.0,2304188.01182116,1217108.0,3910695.08333333,8255352.0,1975072.2783079,VPN-BROWSING
60,51394114.0,51264541.0,51263914.0,33.0,34.0,10144188.0,10145739.0,1281613.525,1114432.91304348,1.7122583337,1034.9239603586,9.0,10014895.0,590736.942528736,2339836.52604972,10139996.0,10300000.0,10692681.0,245846.515086039,10000368.0,10000000.0,10014895.0,5860.8603506653,VPN-BROWSING
61,240149773.0,200344.0,240124018.0,31.0,9.0,65221.0,239949444.0,9540.1904761905,6157026.1025641,0.2581722199,203.4063967239,6.0,239949429.0,3936881.52459016,30700000.0,240149773.0,240000000.0,240149773.0,0.0,239949429.0,240000000.0,239949429.0,0.0,VPN-BROWSING
62,28058160.0,27238271.0,28058133.0,4.0,0.0,11907254.0,12011414.0,504412.425925926,355166.240506329,4.8114345346,2783.6465399014,0.0,11907254.0,209389.253731343,1101859.57060366,1445588.0,5594422.8,11962005.0,3857533.99447956,1185699.0,3971618.2,11907254.0,4608969.4242518,VPN-BROWSING
63,59979154.0,59552365.0,59979154.0,3.0,0.0,6367778.0,6454921.0,263506.039823009,479833.232,5.8853781099,4125.3999681289,0.0,6367778.0,170395.323863636,490550.451778983,1786542.0,3866181.35714286,15278734.0,3479174.26214057,1000584.0,1982054.42857143,6367778.0,1428290.51233759,VPN-BROWSING
64,13070882.0,13005220.0,13045034.0,5.0,12.0,12209862.0,12209800.0,295573.181818182,178699.095890411,9.1042058218,4581.4046825608,4.0,12184222.0,110770.186440678,1121242.42395787,12736463.0,12700000.0,12736463.0,0.0,12184222.0,12200000.0,12184222.0,0.0,VPN-BROWSING
65,59542232.0,59540832.0,59541555.0,25.0,18.0,7327429.0,7149664.0,410626.427586207,276937.465116279,6.0797183418,1079.6370549226,8.0,7149664.0,164936.930747922,780658.944202955,1405703.0,4480496.69230769,8747290.0,1981445.79918158,1091843.0,3798211.38461538,7149664.0,1799863.81633885,VPN-BROWSING
66,991149.0,991149.0,837479.0,33.0,17.0,136594.0,146507.0,39645.96,20936.975,67.5983126654,43839.0191585725,10.0,135413.0,15017.4090909091,36161.3773561186,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
67,45460835.0,45247507.0,45243230.0,33.0,32.0,45026192.0,45239535.0,1459597.0,1508107.66666667,1.3858082457,938.1481884352,9.0,45026192.0,733239.274193548,5717555.87743344,45247507.0,45200000.0,45247507.0,0.0,45026192.0,45000000.0,45026192.0,0.0,VPN-BROWSING
68,53319694.0,53294419.0,53294510.0,2.0,5.0,9120960.0,9120305.0,292826.478021978,226785.14893617,7.8582596517,1746.7654634327,2.0,9094980.0,127559.076555024,855140.798416408,1502033.0,5913047.66666667,10423031.0,3180459.08845785,1399496.0,5112956.11111111,9094980.0,3042304.45471849,VPN-BROWSING
69,49378224.0,49162015.0,49161243.0,17.0,15.0,45008973.0,45225194.0,2048417.29166667,1489734.63636364,1.1948586891,825.4043320797,4.0,45008973.0,851348.689655172,5909302.1001808,3607941.0,24600000.0,45554074.0,29700000.0,2503478.0,23800000.0,45008973.0,30100000.0,VPN-BROWSING
70,59694404.0,59694404.0,107258.0,142.0,0.0,59564322.0,80484.0,4974533.66666667,3830.6428571429,0.7035835386,649.2903421902,0.0,59564322.0,1455961.07317073,9301882.24526205,59694404.0,59700000.0,59694404.0,0.0,59564322.0,59600000.0,59564322.0,0.0,VPN-BROWSING
71,55290883.0,55111694.0,55290883.0,29.0,18.0,4824998.0,4824125.0,437394.396825397,300493.929347826,5.6428832942,939.0155697097,15.0,4823909.0,177784.189710611,700784.364840769,1676658.0,3608868.13333333,5576077.0,1338492.09825659,1492334.0,3031754.66666667,4823909.0,1221710.41557805,VPN-BROWSING
72,3035850.0,1029560.0,2873397.0,29.0,26.0,245240.0,2006304.0,36770.0,92690.2258064516,20.093219362,11700.1828153565,12.0,2006290.0,50597.5,262303.459647635,3035850.0,3035850.0,3035850.0,0.0,2006290.0,2006290.0,2006290.0,0.0,VPN-BROWSING
73,59424485.0,59399251.0,59397368.0,3.0,5.0,7361771.0,7361966.0,341375.005747126,249568.773109244,6.9668252068,1411.9768980749,3.0,7336610.0,143884.95157385,676298.314056666,1118336.0,2823977.33333333,7440516.0,1820392.30483069,1000463.0,2452003.33333333,7336610.0,1836334.38621534,VPN-BROWSING
74,60269968.0,45420198.0,60135794.0,61.0,62.0,44998850.0,45135902.0,1622149.92857143,2147706.92857143,0.9623366649,585.9966608909,16.0,44998850.0,1057367.85964912,6235988.16932032,14849770.0,30100000.0,45420198.0,21600000.0,14712734.0,29900000.0,44998850.0,21400000.0,VPN-BROWSING
75,60269831.0,45424026.0,60135754.0,31.0,35.0,44998121.0,45139155.0,1622286.64285714,2147705.5,0.9623388524,585.9979929262,8.0,44998121.0,1057365.45614035,6235560.00728251,14845805.0,30100000.0,45424026.0,21600000.0,14704780.0,29900000.0,44998121.0,21400000.0,VPN-BROWSING
76,60276339.0,45440135.0,60138485.0,12.0,13.0,44998835.0,45138757.0,1622861.96428571,2147803.03571429,0.9622349493,585.934723076,2.0,44998835.0,1057479.63157895,6235277.5245477,14836204.0,30100000.0,45440135.0,21600000.0,14696285.0,29800000.0,44998835.0,21400000.0,VPN-BROWSING
77,58001358.0,58001358.0,57938055.0,2.0,15.0,19104289.0,19105703.0,374202.309677419,304937.131578947,5.9826185449,2098.381903403,2.0,19079094.0,167633.98265896,1370932.92680127,1469602.0,6440398.55555556,21214767.0,6952879.25010473,1204685.0,6007567.88888889,19079094.0,6450115.11458224,VPN-BROWSING
78,1023782.0,1023782.0,942816.0,47.0,15.0,247773.0,328550.0,51189.1,36262.1538461538,46.884981373,33008.9804274738,11.0,247773.0,21782.5957446808,50189.905021766,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
79,52443065.0,52443065.0,52210498.0,16.0,7.0,22740052.0,22993457.0,1589183.78787879,1535602.88235294,1.3157125732,979.5766132281,4.0,22740052.0,771221.544117647,3656444.22281009,11797509.0,17400000.0,23084230.0,5644969.24094276,11588898.0,17100000.0,22740052.0,5578177.20436254,VPN-BROWSING
80,59974302.0,59974302.0,59869668.0,9.0,28.0,8533042.0,8428115.0,530746.03539823,809049.567567568,3.1513497231,1304.1252234999,7.0,8428115.0,319012.244680851,904049.92749123,1448267.0,5274302.27272727,9807734.0,3248777.2416663,1001789.0,2746949.63636364,8428115.0,2745007.87942092,VPN-BROWSING
81,13271540.0,13271540.0,257322.0,22.0,29.0,13053105.0,74718.0,428114.193548387,8577.4,4.7469999714,2391.3577474807,4.0,12987786.0,214057.096774194,1648907.97747438,13271518.0,13300000.0,13271518.0,0.0,12987786.0,13000000.0,12987786.0,0.0,VPN-BROWSING
82,60547585.0,60547585.0,73273.0,571.0,0.0,60393041.0,42146.0,8649655.0,3330.5909090909,0.5119939961,492.108809955,0.0,60393041.0,2018252.83333333,11000000.0,60547585.0,60500000.0,60547585.0,0.0,60393041.0,60400000.0,60393041.0,0.0,VPN-BROWSING
83,57628785.0,57578124.0,57578307.0,8.0,29.0,6573830.0,6523993.0,179371.102803738,323473.634831461,8.6935721445,4317.5472118664,7.0,6523901.0,115257.57,418648.213654097,1685537.0,5757812.4,16280820.0,4289737.60235049,1080058.0,2225468.2,6523901.0,1758818.03011349,VPN-BROWSING
84,59887861.0,59862315.0,59862630.0,1.0,8.0,23655784.0,23582650.0,388716.331168831,327118.196721311,5.6605795288,1584.194165826,1.0,23582650.0,177183.020710059,1652913.81639098,2475833.0,11600000.0,25482697.0,9635113.01076695,2286715.0,10900000.0,23582650.0,9234045.7038073,VPN-BROWSING
85,59192957.0,59142485.0,59141392.0,9.0,30.0,6506042.0,6602820.0,326754.060773481,501198.237288136,5.0850644275,1899.6009947602,7.0,6294301.0,197309.856666667,550441.120037423,1623534.0,9711103.5,36625832.0,13400000.0,1354141.0,3287460.0,6294301.0,2129029.47167497,VPN-BROWSING
86,53327718.0,53302529.0,53302430.0,2.0,6.0,8577654.0,8577785.0,389069.554744526,283523.563829787,6.131895612,1296.5865143526,2.0,8552453.0,163581.957055215,926595.154793742,1178342.0,5322395.4,11919985.0,4376485.8603306,1077540.0,4369384.2,8552453.0,3193652.14648967,VPN-BROWSING
87,9697862.0,9697862.0,9473706.0,71.0,40.0,8532276.0,8790834.0,510413.789473684,430623.0,4.4339669919,3015.0975544919,14.0,8532276.0,230901.476190476,1314176.9374724,9477461.0,9477461.0,9477461.0,0.0,8532276.0,8532276.0,8532276.0,0.0,VPN-BROWSING
88,58552839.0,58527393.0,58527496.0,3.0,5.0,7454581.0,7454840.0,440055.586466165,326969.251396648,5.3626776321,1190.6510630509,3.0,7429256.0,187069.773162939,968284.188659623,1595140.0,4496123.92307692,7896658.0,2446925.19959274,1333703.0,4130116.76923077,7429256.0,2591644.40198515,VPN-BROWSING
89,785197.0,785197.0,246416.0,381.0,0.0,513435.0,125910.0,65433.0833333333,11200.7272727273,45.8483667156,35238.2905181757,0.0,513435.0,22434.2,86732.4314080888,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
